datetime,No,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NW,cbwd_SE,cbwd_cv,pm2.5
2010-01-02 13:00:00,38,-0.6801814457469172,-1.4303856296916202,0.8328654086766575,0.0764018314698335,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,164.0
2010-01-02 14:00:00,39,-0.7494657875967906,-1.4303856296916202,0.8328654086766575,0.1567856516907582,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,158.0
2010-01-02 15:00:00,40,-0.7494657875967906,-1.4303856296916202,0.8328654086766575,0.2371694719116829,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,154.0
2010-01-02 16:00:00,41,-0.7494657875967906,-1.4303856296916202,0.9302498495483954,0.2729622674826916,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,159.0
2010-01-02 17:00:00,42,-0.6801814457469172,-1.4303856296916202,1.0276342904201332,0.3087550630537004,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,164.0
2010-01-02 18:00:00,43,-0.6801814457469172,-1.4303856296916202,1.0276342904201332,0.3713424653650174,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,170.0
2010-01-02 19:00:00,44,-0.6801814457469172,-1.4303856296916202,1.1250187312918711,0.4071352609360261,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,149.0
2010-01-02 20:00:00,45,-0.6108971038970438,-1.4303856296916202,1.1250187312918711,0.4429280565070349,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,154.0
2010-01-02 21:00:00,46,-0.6108971038970438,-1.4303856296916202,1.0276342904201332,0.5055154588183519,1.2458030238257296,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,164.0
2010-01-02 22:00:00,47,-0.6801814457469172,-1.5123630993195945,1.1250187312918711,0.5681028611296689,2.5609590404021945,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,156.0
2010-01-02 23:00:00,48,-0.6801814457469172,-1.5123630993195945,1.0276342904201332,0.6306902634409859,3.876115056978658,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,126.0
2010-01-03 00:00:00,49,-0.6108971038970438,-1.5123630993195945,1.0276342904201332,0.693277665752303,5.191271073555123,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,90.0
2010-01-03 01:00:00,50,-0.6801814457469172,-1.5123630993195945,0.9302498495483954,0.7558650680636199,6.506427090131588,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,63.0
2010-01-03 02:00:00,51,-0.6801814457469172,-1.5943405689475687,0.9302498495483954,0.8362488882845445,7.821583106708053,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,65.0
2010-01-03 03:00:00,52,-0.6801814457469172,-1.5943405689475687,0.8328654086766575,0.8988362905958617,9.136739123284515,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,55.0
2010-01-03 04:00:00,53,-0.6801814457469172,-1.5943405689475687,0.7354809678049196,0.9792201108167864,10.451895139860982,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,65.0
2010-01-03 05:00:00,54,-0.7494657875967906,-1.6763180385755432,0.7354809678049196,1.0596039310377108,11.767051156437446,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,83.0
2010-01-03 06:00:00,55,-0.818750129446664,-1.6763180385755432,0.7354809678049196,1.1399877512586358,13.082207173013911,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,91.0
2010-01-03 07:00:00,56,-0.818750129446664,-1.7582955082035174,0.7354809678049196,1.2203715714795604,14.397363189590376,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,86.0
2010-01-03 08:00:00,57,-0.818750129446664,-1.7582955082035174,0.7354809678049196,1.318751769361886,15.71251920616684,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,82.0
2010-01-03 09:00:00,58,-0.8880344712965375,-1.7582955082035174,0.6380965269331816,1.3991355895828108,17.027675222743305,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,86.0
2010-01-03 10:00:00,59,-0.8880344712965375,-1.7582955082035174,0.6380965269331816,1.4795194098037352,19.657987255896234,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,78.0
2010-01-03 11:00:00,60,-0.8880344712965375,-1.7582955082035174,0.5407120860614437,1.5778996076860614,20.9731432724727,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,98.0
2010-01-03 12:00:00,61,-0.8880344712965375,-1.7582955082035174,0.4433276451897058,1.6404870099973785,22.28829928904916,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,107.0
2010-01-03 13:00:00,62,-0.8880344712965375,-1.7582955082035174,0.3459432043179679,1.7566636257893118,24.91861132220209,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,90.0
2010-01-03 14:00:00,63,-0.8880344712965375,-1.7582955082035174,0.3459432043179679,1.855043823671637,26.23376733877856,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,96.0
2010-01-03 15:00:00,64,-0.8880344712965375,-1.7582955082035174,0.3459432043179679,1.9534240215539636,27.54892335535502,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,95.0
2010-01-03 16:00:00,65,-0.8880344712965375,-1.7582955082035174,0.3459432043179679,2.01601142386528,28.864079371931485,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,86.0
2010-01-03 17:00:00,66,-0.8880344712965375,-1.7582955082035174,0.3459432043179679,2.078598826176597,30.179235388507948,-0.1376670916056331,-0.6905421199983467,1.3660845692561323,-0.5220964661088392,70.0
2010-01-03 18:00:00,67,-0.8880344712965375,-1.7582955082035174,0.4433276451897058,-0.4598902228399178,31.49439140508441,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,61.0
2010-01-03 19:00:00,68,-0.8880344712965375,-1.7582955082035174,0.5407120860614437,-0.4420938049303101,32.80954742166088,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,53.0
2010-01-03 20:00:00,69,-0.818750129446664,-1.7582955082035174,0.5407120860614437,-0.3973028205286008,34.12470343823734,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,71.0
2010-01-03 21:00:00,70,-0.8880344712965375,-1.840272977831492,0.6380965269331816,-0.3347154182172838,35.439859454813806,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,72.0
2010-01-03 22:00:00,71,-0.8880344712965375,-1.7582955082035174,0.6380965269331816,-0.2543315979963591,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,76.0
2010-01-03 23:00:00,72,-0.9573188131464108,-1.922250447459466,0.6380965269331816,-0.1917441956850421,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,73.0
2010-01-04 00:00:00,73,-1.0958874968461578,-2.00422791708744,0.6380965269331816,-0.1559514001140333,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,79.0
2010-01-04 01:00:00,74,-1.234456180545905,-1.7582955082035174,0.6380965269331816,-0.0397747843220999,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,58.0
2010-01-04 02:00:00,75,-1.303740522395778,-1.840272977831492,0.7354809678049196,0.1211928158715427,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,25.0
2010-01-04 03:00:00,76,-1.3730248642456515,-1.922250447459466,0.7354809678049196,0.3177532518844009,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,26.0
2010-01-04 04:00:00,77,-1.442309206095525,-1.922250447459466,0.8328654086766575,0.4965172699876514,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-04 05:00:00,78,-1.5115935479453984,-2.00422791708744,0.9302498495483954,0.639488492519893,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,26.0
2010-01-04 06:00:00,79,-1.5808778897952718,-2.00422791708744,1.0276342904201332,0.8182525106231435,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,20.0
2010-01-04 07:00:00,80,-1.5808778897952718,-2.0862053867154144,1.0276342904201332,0.997016528726394,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-04 08:00:00,81,-1.6501622316451452,-2.0862053867154144,1.1250187312918711,1.1399877512586358,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,26.0
2010-01-04 09:00:00,82,-1.6501622316451452,-2.0862053867154144,1.222403172163609,1.336548187271494,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-04 10:00:00,83,-1.6501622316451452,-2.00422791708744,1.319787613035347,1.5331086232843518,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-04 11:00:00,84,-1.7194465734950186,-2.00422791708744,1.417172053907085,1.694076223477995,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,25.0
2010-01-04 12:00:00,85,-1.5808778897952718,-1.922250447459466,1.319787613035347,1.8728402415812453,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-04 13:00:00,86,-1.5115935479453984,-1.840272977831492,1.319787613035347,2.069400677594103,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,32.0
2010-01-04 14:00:00,87,-1.5808778897952718,-1.840272977831492,1.319787613035347,2.2481646956973536,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-04 15:00:00,88,-1.5808778897952718,-1.7582955082035174,1.319787613035347,2.426928713800604,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-04 16:00:00,89,-1.5808778897952718,-1.7582955082035174,1.417172053907085,2.5698999363328454,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,30.0
2010-01-04 17:00:00,90,-1.5115935479453984,-1.922250447459466,1.5145564947788228,2.712871158865088,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,30.0
2010-01-04 18:00:00,91,-1.7194465734950186,-1.922250447459466,1.5145564947788228,2.829047774657021,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-04 19:00:00,92,-1.5808778897952718,-2.00422791708744,1.6119409356505607,2.9452243904489546,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,26.0
2010-01-04 20:00:00,93,-1.788730915344892,-2.00422791708744,1.7093253765222989,3.1239884085522047,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,31.0
2010-01-04 21:00:00,94,-1.788730915344892,-2.0862053867154144,1.7093253765222989,3.2669596310844464,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,33.0
2010-01-04 22:00:00,95,-1.788730915344892,-2.0862053867154144,1.8067098173940368,3.427927231278089,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-04 23:00:00,96,-1.9272995990446389,-2.250160325971363,1.8067098173940368,3.490514633589406,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,31.0
2010-01-05 00:00:00,97,-1.9272995990446389,-2.4141152652273115,1.8067098173940368,3.5531020359007237,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,30.0
2010-01-05 01:00:00,98,-1.9272995990446389,-2.496092734855286,1.8067098173940368,3.633485856121648,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,34.0
2010-01-05 02:00:00,99,-1.9272995990446389,-2.57807020448326,1.8067098173940368,3.696073258432965,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-05 03:00:00,100,-1.9965839408945123,-2.496092734855286,1.8067098173940368,3.7944534563152903,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,25.0
2010-01-05 04:00:00,101,-1.9965839408945123,-2.57807020448326,1.8067098173940368,3.892833654197616,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-05 05:00:00,102,-1.9965839408945123,-2.332137795599337,1.7093253765222989,-0.3793064428671997,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-05 06:00:00,103,-1.9272995990446389,-2.332137795599337,1.8067098173940368,-0.3167190405558828,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-05 07:00:00,104,-1.9965839408945123,-2.332137795599337,1.7093253765222989,-0.2005424247639493,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-05 08:00:00,105,-1.9272995990446389,-2.332137795599337,1.8067098173940368,-0.1021622268816235,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-05 09:00:00,106,-1.9272995990446389,-2.250160325971363,1.8067098173940368,0.0140143889103098,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-05 10:00:00,107,-1.8580152571947652,-2.168182856343389,1.8067098173940368,0.1123945867926356,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,36.0
2010-01-05 11:00:00,108,-1.8580152571947652,-2.0862053867154144,1.8067098173940368,0.2107747846749613,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,30.0
2010-01-05 12:00:00,109,-1.8580152571947652,-2.00422791708744,1.7093253765222989,0.3091549825572871,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-05 13:00:00,110,-1.788730915344892,-1.922250447459466,1.5145564947788228,0.3449477781282958,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,39.0
2010-01-05 14:00:00,111,-1.6501622316451452,-1.922250447459466,1.5145564947788228,-0.4598902228399178,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,41.0
2010-01-05 15:00:00,112,-1.7194465734950186,-1.922250447459466,1.417172053907085,-0.4418938451785167,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,33.0
2010-01-05 16:00:00,113,-1.788730915344892,-1.922250447459466,1.417172053907085,-0.406101049607508,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,50.0
2010-01-05 17:00:00,114,-1.7194465734950186,-1.922250447459466,1.417172053907085,-0.3703082540364992,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,56.0
2010-01-05 18:00:00,115,-1.7194465734950186,-1.922250447459466,1.5145564947788228,-0.3345154584654904,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,59.0
2010-01-05 19:00:00,116,-1.6501622316451452,-2.0862053867154144,1.6119409356505607,-0.2719280561541735,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,60.0
2010-01-05 20:00:00,117,-1.6501622316451452,-2.00422791708744,1.6119409356505607,-0.2093406538428565,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,84.0
2010-01-05 21:00:00,118,-1.788730915344892,-2.496092734855286,1.6119409356505607,-0.1467532515315395,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,106.0
2010-01-05 22:00:00,119,-1.6501622316451452,-2.0862053867154144,1.7093253765222989,-0.0663694313106148,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,66.0
2010-01-05 23:00:00,120,-1.6501622316451452,-2.332137795599337,1.6119409356505607,-0.0037820289992978,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,50.0
2010-01-06 00:00:00,121,-1.8580152571947652,-2.4141152652273115,1.6119409356505607,0.0588053733120191,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,56.0
2010-01-06 01:00:00,122,-1.8580152571947652,-2.168182856343389,1.6119409356505607,-0.3973028205286008,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,77.0
2010-01-06 02:00:00,123,-1.9272995990446389,-2.168182856343389,1.7093253765222989,-0.3169190003076761,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,50.0
2010-01-06 03:00:00,124,-1.9272995990446389,-2.168182856343389,1.6119409356505607,-0.2007423845157427,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,44.0
2010-01-06 04:00:00,125,-1.9272995990446389,-2.168182856343389,1.6119409356505607,-0.1203585642948179,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-06 05:00:00,126,-1.9272995990446389,-2.168182856343389,1.6119409356505607,-0.0041819485028845,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-06 06:00:00,127,-1.9272995990446389,-2.168182856343389,1.6119409356505607,0.0941982493794412,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,21.0
2010-01-06 07:00:00,128,-1.9272995990446389,-2.250160325971363,1.7093253765222989,0.192578447261767,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,25.0
2010-01-06 08:00:00,129,-1.9272995990446389,-2.168182856343389,1.7093253765222989,0.3087550630537004,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,20.0
2010-01-06 09:00:00,130,-1.8580152571947652,-2.0862053867154144,1.8067098173940368,0.4071352609360261,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,29.0
2010-01-06 10:00:00,131,-1.8580152571947652,-2.00422791708744,1.8067098173940368,0.5233118767279596,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,34.0
2010-01-06 11:00:00,132,-1.788730915344892,-1.922250447459466,1.8067098173940368,0.6216920746102853,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,42.0
2010-01-06 12:00:00,133,-1.788730915344892,-1.840272977831492,1.7093253765222989,0.70207589483121,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-06 13:00:00,134,-1.6501622316451452,-1.840272977831492,1.6119409356505607,-0.3973028205286008,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,36.0
2010-01-06 14:00:00,135,-1.6501622316451452,-1.7582955082035174,1.6119409356505607,-0.3615100249575921,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,48.0
2010-01-06 15:00:00,136,-1.6501622316451452,-1.6763180385755432,1.6119409356505607,-0.4598902228399178,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,49.0
2010-01-06 16:00:00,137,-1.6501622316451452,-1.6763180385755432,1.6119409356505607,-0.4418938451785167,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,52.0
2010-01-06 17:00:00,138,-1.5808778897952718,-1.7582955082035174,1.6119409356505607,-0.406101049607508,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,56.0
2010-01-06 18:00:00,139,-1.6501622316451452,-1.7582955082035174,1.6119409356505607,-0.3703082540364992,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,96.0
2010-01-06 19:00:00,140,-1.6501622316451452,-2.168182856343389,1.7093253765222989,-0.4598902228399178,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,75.0
2010-01-06 20:00:00,141,-1.6501622316451452,-2.00422791708744,1.8067098173940368,-0.4418938451785167,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,105.0
2010-01-06 21:00:00,142,-1.5808778897952718,-2.168182856343389,1.7093253765222989,-0.406101049607508,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,132.0
2010-01-06 22:00:00,143,-1.6501622316451452,-2.332137795599337,1.8067098173940368,-0.3703082540364992,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,93.0
2010-01-06 23:00:00,144,-1.5808778897952718,-2.332137795599337,1.8067098173940368,-0.3345154584654904,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,131.0
2010-01-07 00:00:00,145,-1.5808778897952718,-2.332137795599337,1.8067098173940368,-0.2987226628944817,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,127.0
2010-01-07 01:00:00,146,-1.5808778897952718,-2.332137795599337,1.8067098173940368,-0.468688451918825,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,130.0
2010-01-07 02:00:00,147,-1.6501622316451452,-2.496092734855286,1.9040942582657745,-0.4508920340092173,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,1.9153548528166715,43.0
2010-01-07 03:00:00,148,-1.7194465734950186,-2.250160325971363,1.9040942582657745,-0.3973028205286008,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,37.0
2010-01-07 04:00:00,149,-1.788730915344892,-2.332137795599337,1.8067098173940368,-0.3347154182172838,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,30.0
2010-01-07 05:00:00,150,-1.8580152571947652,-2.250160325971363,1.8067098173940368,-0.2721280159059668,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,28.0
2010-01-07 06:00:00,151,-1.788730915344892,-2.250160325971363,1.8067098173940368,-0.1917441956850421,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,24.0
2010-01-07 07:00:00,152,-1.8580152571947652,-2.0862053867154144,1.9040942582657745,-0.3793064428671997,-0.0693529927507349,-0.1376670916056331,-0.6905421199983467,-0.7320191022613816,-0.5220964661088392,23.0
2010-01-07 08:00:00,153,-1.788730915344892,-2.168182856343389,1.9040942582657745,-0.3973028205286008,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,24.0
2010-01-07 09:00:00,154,-1.7194465734950186,-2.00422791708744,1.9040942582657745,-0.298922622646275,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,27.0
2010-01-07 10:00:00,155,-1.6501622316451452,-1.922250447459466,1.9040942582657745,-0.2185388024253503,-0.0693529927507349,-0.1376670916056331,1.4481375879032463,-0.7320191022613816,-0.5220964661088392,40.0
